Census_Tracts,mean
1000201,21.607142857142858
1000202,27.114754098360656
1000600,23.005347593582886
1000700,42.833333333333336
1000800,42.38709677419355
1000900,35.253846153846155
1001001,22.272727272727273
1001002,22.746987951807228
1001200,31.370786516853933
1001300,66.52118644067797
1001401,72.5
1001402,60.27272727272727
1001501,75.18478260869566
1001502,35.51086956521739
1001600,68.37062937062937
1001800,70.40625
1002000,37.86206896551724
1002100,67.49044585987261
1002201,53.51282051282051
1002202,62.25
1002400,38.490566037735846
1002500,30.71875
1002601,34.99009900990099
1002602,35.895348837209305
1002700,31.017857142857142
1002800,40.306306306306304
1002900,61.34313725490196
1003001,60.8605577689243
1003002,90.34782608695652
1003100,96.40384615384616
1003200,88.18181818181819
1003300,57.824074074074076
1003400,71.54140127388536
1003601,73.24468085106383
1003602,82.30275229357798
1003700,98.9578947368421
1003800,73.65863453815261
1003900,45.262135922330096
1004000,79.76608187134502
1004100,67.42424242424242
1004200,97.79518072289157
1004300,94.10236220472441
1004400,82.15384615384616
1004500,86.2967032967033
1004700,66.03703703703704
1004800,68.96551724137932
1004900,72.70731707317073
1005000,110.13970588235294
1005200,89.13354037267081
1005400,126.59333333333333
1005501,75.44318181818181
1005502,84.76829268292683
1005600,130.52747252747253
1005700,61.370370370370374
1005800,121.87628865979381
1005900,56.0
1006000,31.72222222222222
1006100,78.93478260869566
1006200,63.53061224489796
1006300,117.64220183486239
1006400,63.18260869565217
1006500,83.05058365758755
1006600,57.151162790697676
1006700,70.38938053097345
1006800,106.2875
1006900,38.426829268292686
1007000,38.33009708737864
1007100,96.58798283261802
1007200,76.6025641025641
1007300,51.345360824742265
1007400,107.875
1007500,50.53448275862069
1007600,142.79863481228668
1007700,95.70642201834862
1007800,42.7375
1007900,54.336405529953915
1008000,68.2156862745098
1008100,94.81856540084388
1008200,114.5934065934066
1008300,86.74157303370787
1008400,163.85915492957747
1008601,26.444444444444443
1008602,17.714285714285715
1008603,29.636363636363637
1008700,102.86440677966101
1008800,40.043010752688176
1008900,99.8080808080808
1009000,56.705128205128204
1009100,71.24528301886792
1009200,71.16371681415929
1009300,72.94
1009400,102.86170212765957
1009500,106.09027777777777
1009600,142.359756097561
1009700,95.13333333333334
1009800,57.256
1009900,125.55793991416309
1010000,72.60386473429952
1010100,118.42285714285714
1010200,107.24675324675324
1010300,126.29347826086956
1010400,113.2158273381295
1010601,29.903846153846153
1010602,30.609756097560975
1010800,72.70408163265306
1010900,144.0552268244576
1011000,69.64788732394366
1011100,140.46764705882353
1011201,79.3
1011202,119.52307692307693
1011203,74.14545454545454
1011300,203.59139784946237
1011401,86.32380952380953
1011402,53.182432432432435
1011500,198.7940199335548
1011600,24.92
1011700,134.625
1011800,35.73972602739726
1011900,146.97379032258064
1012000,64.54676258992805
1012100,140.2636165577342
1012200,70.94029850746269
1012400,29.23076923076923
1012500,166.59609120521174
1012600,41.71264367816092
1012700,170.91489361702128
1012800,48.93333333333333
1012900,120.61009174311927
1013000,51.546875
1013100,115.75274725274726
1013200,31.836734693877553
1013300,116.01916932907348
1013400,41.472527472527474
1013500,99.43971631205673
1013600,29.276315789473685
1013700,119.28968253968254
1013800,37.205882352941174
1013900,90.12056737588652
1014000,42.44210526315789
1014200,38.77777777777778
1014300,235.25
1014401,30.29032258064516
1014402,33.283018867924525
1014500,80.04225352112677
1014601,56.71739130434783
1014602,48.32394366197183
1014700,42.11666666666667
1014801,47.26027397260274
1014802,37.60588235294118
1014900,53.026666666666664
1015001,54.5
1015002,43.87234042553192
1015100,50.75454545454546
1015200,36.465753424657535
1015300,55.378571428571426
1015400,39.21238938053097
1015500,45.39622641509434
1015601,40.03389830508475
1015602,52.355932203389834
1015700,56.48739495798319
1015801,47.5625
