Census_Tracts,mean
1000201,0.2
1000202,0.6571428571428571
1000600,2.75
1000700,1.9259259259259258
1000800,1.3513513513513513
1000900,2.514018691588785
1001001,0.5454545454545454
1001002,0.7714285714285715
1001200,1.0714285714285714
1001300,3.956730769230769
1001401,0.2857142857142857
1001402,1.554054054054054
1001501,1.5443037974683544
1001502,1.471264367816092
1001600,2.18018018018018
1001800,4.168141592920354
1002000,0.35294117647058826
1002100,2.856164383561644
1002201,1.2266666666666666
1002202,0.875
1002400,0.25
1002500,0.16666666666666666
1002601,1.2321428571428572
1002602,1.2545454545454546
1002700,0.9142857142857143
1002800,1.3857142857142857
1002900,1.0
1003001,3.7346938775510203
1003002,1.096774193548387
1003100,1.2459016393442623
1003200,2.448
1003300,3.294478527607362
1003400,2.8776978417266186
1003601,1.1830985915492958
1003602,1.7173913043478262
1003700,1.4
1003800,3.7552083333333335
1003900,1.7176470588235293
1004000,2.830188679245283
1004100,2.134453781512605
1004200,1.5277777777777777
1004300,2.1327433628318584
1004400,0.7857142857142857
1004500,1.6097560975609757
1004700,2.264
1004800,2.5
1004900,5.202898550724638
1005000,2.352
1005200,5.538983050847458
1005400,2.7720588235294117
1005501,1.6049382716049383
1005502,1.5466666666666666
1005600,1.3855421686746987
1005700,1.564102564102564
1005800,3.4055555555555554
1005900,1.4929577464788732
1006000,1.1320754716981132
1006100,2.453125
1006200,0.5806451612903226
1006300,2.1386138613861387
1006400,2.923611111111111
1006500,3.845
1006600,2.4645669291338583
1006700,1.8673469387755102
1006800,2.9659863945578233
1006900,1.445945945945946
1007000,1.8631578947368421
1007100,4.0
1007200,2.5839416058394162
1007300,3.074324324324324
1007400,2.776315789473684
1007500,0.7555555555555555
1007600,4.928301886792453
1007700,2.0319148936170213
1007800,1.3134328358208955
1007900,3.6989247311827955
1008000,1.7311827956989247
1008100,3.9330143540669855
1008200,1.5903614457831325
1008300,3.7877358490566038
1008400,3.6414141414141414
1008601,0.3333333333333333
1008602,0.0
1008603,0.5
1008700,2.576
1008800,1.855421686746988
1008900,1.4404761904761905
1009000,1.2142857142857142
1009100,2.760869565217391
1009200,4.078048780487805
1009300,2.6769230769230767
1009400,1.5444444444444445
1009500,2.4015151515151514
1009600,3.134228187919463
1009700,1.2542372881355932
1009800,2.099009900990099
1009900,3.9950980392156863
1010000,3.4404761904761907
1010100,6.208201892744479
1010200,1.4507042253521127
1010300,1.5301204819277108
1010400,5.912087912087912
1010601,0.7346938775510204
1010602,0.5
1010800,1.8021978021978022
1010900,8.849576271186441
1011000,1.1111111111111112
1011100,4.013761467889908
1011201,3.909090909090909
1011202,1.171875
1011203,2.160377358490566
1011300,3.160919540229885
1011401,1.9904761904761905
1011402,5.566901408450704
1011500,3.7285714285714286
1011600,1.2173913043478262
1011700,0.5
1011800,1.5
1011900,8.29245283018868
1012000,1.5476190476190477
1012100,6.761363636363637
1012200,1.123076923076923
1012400,0.6764705882352942
1012500,5.186813186813187
1012600,1.4444444444444444
1012700,3.437869822485207
1012800,1.11864406779661
1012900,3.438888888888889
1013000,1.1694915254237288
1013100,3.210843373493976
1013200,1.3571428571428572
1013300,3.9808612440191387
1013400,1.6705882352941177
1013500,2.2672413793103448
1013600,1.36986301369863
1013700,4.5358649789029535
1013800,1.6382978723404256
1013900,2.1983471074380163
1014000,1.881720430107527
1014200,0.8163265306122449
1014300,3.3167701863354035
1014401,0.5357142857142857
1014402,0.9230769230769231
1014500,2.593984962406015
1014601,1.0
1014602,1.2857142857142858
1014700,1.0188679245283019
1014801,1.2463768115942029
1014802,3.0789473684210527
1014900,1.2571428571428571
1015001,0.0
1015002,0.6808510638297872
1015100,1.3717948717948718
1015200,1.2678571428571428
1015300,2.558139534883721
1015400,1.9021739130434783
1015500,0.74
1015601,1.0434782608695652
1015602,0.8604651162790697
1015700,2.1946902654867255
1015801,1.4225352112676057
1015802,1.1428571428571428
1015900,2.5775862068965516
1016001,0.5666666666666667
1016002,0.5789473684210527
1016100,1.3529411764705883
1016200,0.6285714285714286
1016300,2.21978021978022
1016400,1.0461538461538462
1016500,1.196969696969697
1016600,1.625
1016700,1.8888888888888888
1016800,1.2280701754385965
1016900,1.7826086956521738
1017000,1.1587301587301588
1017100,1.2380952380952381
1017200,5.3122171945701355
1017300,1.1884057971014492
1017401,0.7631578947368421
1017402,0.6666666666666666
1017500,1.97979797979798
1017700,1.3611111111111112
1017800,0.9824561403508771
1017900,1.2465753424657535
1018000,1.5063291139240507
1018100,1.36
1018200,3.654054054054054
1018300,3.269662921348315
1018400,1.2181818181818183
1018500,1.4411764705882353
1018600,1.5890410958904109
1018700,2.1619047619047618
1018800,1.7159090909090908
1018900,3.0853658536585367
1019000,1.6944444444444444
1019100,2.432
1019200,0.5806451612903226
1019300,1.554054054054054
1019400,1.5573770491803278
1019500,2.4867256637168142
1019600,5.052
1019701,0.6976744186046512
1019702,0.7073170731707317
1019800,1.6025641025641026
1019900,1.5121951219512195
1020000,1.3857142857142857
1020101,0.0
1020102,3.2521008403361344
1020300,1.3728813559322033
1020500,0.4594594594594595
1020600,1.4366197183098592
1020701,0.125
1020800,1.0483870967741935
1020901,2.336448598130841
1021000,1.359375
1021100,2.616
1021200,1.375
1021303,0.8571428571428571
1021400,0.8863636363636364
1021500,0.6410256410256411
1021600,1.608695652173913
1021703,1.2
1021800,2.4855072463768115
1021900,2.5371900826446283
1022000,1.2950819672131149
1022102,0.5666666666666667
1022200,6.163461538461538
1022301,1.5308641975308641
1022302,0.35
1022400,1.486842105263158
1022500,1.7659574468085106
1022600,0.9137931034482759
1022700,0.9629629629629629
1022800,2.5588235294117645
1022900,2.3181818181818183
1023000,1.5064935064935066
1023100,2.1327433628318584
1023200,1.1578947368421053
1023300,2.1
1023400,0.825
1023501,1.5740740740740742
1023502,0.45454545454545453
1023600,1.2203389830508475
1023700,1.8762886597938144
1023801,0.1
1023802,0.0
1023900,0.4
1024000,10.572916666666666
1024100,1.323943661971831
1024200,1.5833333333333333
1024301,0.9302325581395349
1024302,1.1607142857142858
1024500,2.409090909090909
1024700,0.9818181818181818
1024900,0.4074074074074074
1025100,2.160919540229885
1025300,1.644736842105263
1025500,0.9615384615384616
1025700,2.2457627118644066
1025900,1.303030303030303
1026100,1.48
1026300,1.3972602739726028
1026500,1.9154929577464788
1026700,0.0
1026900,1.6785714285714286
1027100,3.281609195402299
1027300,1.8282828282828283
1027500,0.5384615384615384
1027700,0.7755102040816326
1027900,2.336206896551724
1028100,0.7692307692307693
1028300,0.8085106382978723
1028500,1.1159420289855073
1028700,1.290909090909091
1029100,2.4306569343065694
1029300,2.079646017699115
1029500,1.2463768115942029
1029700,0.717948717948718
1029900,1.3205128205128205
1030300,1.5402298850574712
1030700,0.5
1030900,1.6818181818181819
1031100,0.35714285714285715
1031703,1.0
1031704,1.7848101265822784
1031900,0.2222222222222222
2000100,0.5555555555555556
2000200,0.6470588235294118
2000400,0.9130434782608695
2001600,1.0476190476190477
2001900,2.437037037037037
2002000,1.6419753086419753
2002300,1.2037037037037037
2002400,0.25
2002500,1.087719298245614
2002701,0.5555555555555556
2002702,1.5555555555555556
2002800,1.2950819672131149
2003100,0.5454545454545454
2003300,0.631578947368421
2003500,1.0666666666666667
2003700,0.16666666666666666
2003800,0.23529411764705882
2003900,3.443243243243243
2004001,0.38095238095238093
2004100,1.8125
2004200,2.371900826446281
2004300,2.0761904761904764
2004400,0.7272727272727273
2004600,1.5316455696202531
2004800,0.7837837837837838
2005001,0.875
2005002,0.7727272727272727
2005100,2.76158940397351
2005200,0.9791666666666666
2005300,0.6341463414634146
2005400,1.9595959595959596
2005600,1.2244897959183674
2005902,0.3333333333333333
2006000,0.4166666666666667
2006100,0.4166666666666667
2006200,1.8865979381443299
2006300,4.41991341991342
2006400,0.6153846153846154
2006500,7.971631205673759
2006700,1.9484536082474226
2006800,0.9130434782608695
2006900,1.7613636363636365
2007000,1.4406779661016949
2007100,2.6136363636363638
2007200,0.7
2007300,1.3870967741935485
2007400,0.6756756756756757
2007500,1.6046511627906976
2007600,1.4197530864197532
2007700,1.6455696202531647
2007800,0.7450980392156863
2007900,1.4177215189873418
2008300,1.1290322580645162
2008400,0.09090909090909091
2008500,1.0754716981132075
2008600,0.8571428571428571
2008700,1.2413793103448276
2008900,1.6290322580645162
2009000,1.8842105263157896
2009200,1.1454545454545455
2009300,2.776978417266187
2009600,1.1568627450980393
2009800,1.152542372881356
2011000,0.0
2011502,0.9090909090909091
2011700,0.75
2011800,0.07692307692307693
2011900,2.101123595505618
2012101,0.7058823529411765
2012102,0.3333333333333333
2012300,1.0357142857142858
2012500,0.8679245283018868
2012701,1.0172413793103448
2012901,1.2878787878787878
2013000,0.16666666666666666
2013100,1.36986301369863
2013200,0.5675675675675675
2013300,0.9272727272727272
2013500,0.7954545454545454
2013800,0.47368421052631576
2014100,1.0192307692307692
2014300,0.6744186046511628
2014400,1.2156862745098038
2014500,1.3013698630136987
2014701,0.6190476190476191
2014702,0.5172413793103449
2014900,0.8333333333333334
2015100,0.9508196721311475
2015200,0.0
2015300,0.94
2015500,0.627906976744186
2015700,0.8979591836734694
2015800,0.55
2015900,0.9090909090909091
2016000,0.4642857142857143
2016100,1.5113636363636365
2016200,0.15384615384615385
2016300,0.6829268292682927
2016400,0.2727272727272727
2016500,0.9361702127659575
2016600,1.6708860759493671
2016700,1.2428571428571429
2016900,0.3333333333333333
2017100,0.29411764705882354
2017300,1.0161290322580645
2017500,1.4861111111111112
2017701,1.2941176470588236
2017702,1.548780487804878
2017901,1.0357142857142858
2017902,0.6285714285714286
2018101,0.37037037037037035
2018102,0.8333333333333334
2018301,0.4230769230769231
2018302,1.0392156862745099
2018400,0.36666666666666664
2018500,3.345945945945946
2018900,1.5632183908045978
2019300,1.024390243902439
2019400,0.0
2019500,2.0208333333333335
2019700,1.913978494623656
2019900,1.84
2020000,1.203125
2020100,0.967741935483871
2020200,0.52
2020400,0.375
2020501,1.2698412698412698
2020502,0.44
2020601,0.5384615384615384
2020900,0.7142857142857143
2021001,0.6136363636363636
2021002,0.42857142857142855
2021100,0.8409090909090909
2021200,0.8666666666666667
2021301,0.6428571428571429
2021302,0.9166666666666666
2021501,0.5172413793103449
2021502,1.5308641975308641
2021601,0.8775510204081632
2021602,1.180327868852459
2021700,1.0689655172413792
2021800,1.0701754385964912
2021900,1.5568181818181819
2022000,1.1454545454545455
2022101,2.421875
2022102,1.1538461538461537
2022200,0.8823529411764706
2022300,2.707692307692308
2022401,1.711111111111111
2022403,0.52
2022404,0.3125
2022500,1.4
2022701,1.7037037037037037
2022702,1.5696202531645569
2022703,0.3125
2022800,0.6666666666666666
2022901,0.56
2022902,0.7878787878787878
2023000,0.8648648648648649
2023100,0.72
2023200,0.30434782608695654
2023301,0.6470588235294118
2023302,0.55
2023501,0.6129032258064516
2023502,1.140625
2023600,0.6538461538461539
2023702,1.5151515151515151
