Census_Tracts,Time_Period,total
4016300,latenight,18
4016300,midday,22
4016300,morning,11
4016400,evening,10
4016400,latenight,13
4016400,midday,7
4016400,morning,3
4016600,evening,18
4016600,latenight,27
4016600,midday,10
4016600,morning,14
4016800,evening,7
4016800,latenight,14
4016800,midday,5
4016800,morning,4
4016900,evening,11
4016900,latenight,10
4016900,midday,9
4016900,morning,11
4017000,evening,12
4017000,latenight,13
4017000,midday,8
4017000,morning,9
4017100,evening,9
4017100,latenight,8
4017100,midday,7
4017100,morning,3
4017200,evening,7
4017200,latenight,12
4017200,midday,8
4017200,morning,5
4017400,evening,9
4017400,latenight,3
4017400,midday,10
4017400,morning,7
4017600,evening,8
4017600,latenight,10
4017600,midday,8
4017600,morning,3
4017800,evening,14
4017800,latenight,19
4017800,midday,4
4017800,morning,5
4017900,evening,21
4017900,latenight,15
4017900,midday,34
4017900,morning,15
4018000,evening,17
4018000,latenight,10
4018000,midday,14
4018000,morning,5
4018101,evening,10
4018101,latenight,4
4018101,midday,10
4018101,morning,3
4018102,evening,7
4018102,latenight,11
4018102,midday,10
4018102,morning,4
4018200,evening,6
4018200,latenight,11
4018200,midday,9
4018200,morning,7
4018300,evening,13
4018300,latenight,16
4018300,midday,8
4018300,morning,12
4018401,evening,14
4018401,latenight,11
4018401,midday,12
4018401,morning,4
4018402,evening,12
4018402,latenight,11
4018402,midday,12
4018402,morning,1
4018501,evening,8
4018501,latenight,3
4018501,midday,6
4018501,morning,6
4018502,evening,4
4018502,latenight,6
4018502,midday,7
4018502,morning,2
4018600,evening,4
4018600,latenight,3
4018600,midday,5
4018600,morning,2
4018700,evening,9
4018700,latenight,7
4018700,midday,6
4018700,morning,6
4018800,evening,10
4018800,latenight,6
4018800,midday,11
4018800,morning,9
4018900,evening,9
4018900,latenight,4
4018900,midday,5
4018900,morning,8
4019000,evening,13
4019000,latenight,22
4019000,midday,7
4019000,morning,8
4019200,evening,6
4019200,latenight,2
4019200,midday,4
4019200,morning,4
4019400,evening,10
4019400,latenight,10
4019400,midday,13
4019400,morning,6
4019600,evening,11
4019600,latenight,5
4019600,midday,10
4019600,morning,8
4019800,evening,13
4019800,latenight,8
4019800,midday,7
4019800,morning,11
4019900,evening,11
4019900,latenight,11
4019900,midday,16
4019900,morning,12
4020200,evening,10
4020200,latenight,9
4020200,midday,7
4020200,morning,2
4020400,evening,15
4020400,latenight,18
4020400,midday,15
4020400,morning,12
4020500,evening,6
4020500,latenight,4
4020500,midday,4
4020500,morning,4
4020600,evening,7
4020600,latenight,7
4020600,midday,10
4020600,morning,4
4020800,evening,18
4020800,latenight,21
4020800,midday,15
4020800,morning,11
4021200,evening,34
4021200,latenight,27
4021200,midday,31
4021200,morning,22
4021400,evening,32
4021400,latenight,19
4021400,midday,19
4021400,morning,16
4021600,evening,17
4021600,latenight,9
4021600,midday,24
4021600,morning,17
4021900,evening,7
4021900,latenight,10
4021900,midday,5
4021900,morning,5
4022001,evening,10
4022001,latenight,10
4022001,midday,11
4022001,morning,4
4022002,evening,16
4022002,latenight,9
4022002,midday,16
4022002,morning,4
4022900,evening,2
4022900,latenight,4
4022900,midday,2
4022900,morning,5
4023000,evening,0
4023000,latenight,1
4023000,midday,3
4023000,morning,0
4023200,evening,13
4023200,latenight,11
4023200,midday,10
4023200,morning,5
4023500,evening,15
4023500,latenight,9
4023500,midday,23
4023500,morning,8
4023600,evening,15
4023600,latenight,6
4023600,midday,7
4023600,morning,5
4023800,evening,25
4023800,latenight,24
4023800,midday,12
4023800,morning,10
4024000,evening,39
4024000,latenight,26
4024000,midday,44
4024000,morning,26
4024300,evening,13
4024300,latenight,16
4024300,midday,17
4024300,morning,10
4024500,evening,9
4024500,latenight,2
4024500,midday,7
4024500,morning,4
4024600,evening,4
4024600,latenight,4
4024600,midday,8
4024600,morning,3
4024700,evening,3
4024700,latenight,3
4024700,midday,6
4024700,morning,5
4024900,evening,8
4024900,latenight,10
4024900,midday,12
4024900,morning,6
4025100,evening,13
4025100,latenight,7
4025100,midday,11
4025100,morning,3
4025301,evening,15
4025301,latenight,9
4025301,midday,6
4025301,morning,3
4025302,evening,10
4025302,latenight,7
4025302,midday,6
4025302,morning,5
4025400,evening,57
4025400,latenight,61
4025400,midday,61
4025400,morning,36
4025500,evening,7
4025500,latenight,8
4025500,midday,4
4025500,morning,2
4025700,evening,3
4025700,latenight,4
4025700,midday,3
4025700,morning,3
4025800,evening,10
4025800,latenight,8
4025800,midday,11
4025800,morning,9
4025900,evening,17
4025900,latenight,12
4025900,midday,11
4025900,morning,12
4026000,evening,14
4026000,latenight,19
4026000,midday,16
4026000,morning,6
4026100,evening,10
4026100,latenight,14
4026100,midday,9
4026100,morning,15
4026200,evening,6
4026200,latenight,6
4026200,midday,11
4026200,morning,6
4026300,evening,14
4026300,latenight,26
4026300,midday,24
4026300,morning,25
4026400,evening,9
4026400,latenight,10
4026400,midday,9
4026400,morning,6
4026500,evening,13
4026500,latenight,8
4026500,midday,14
4026500,morning,8
4026600,evening,9
4026600,latenight,10
4026600,midday,7
4026600,morning,5
4026700,evening,21
4026700,latenight,22
4026700,midday,17
4026700,morning,20
4026901,evening,11
4026901,latenight,11
4026901,midday,8
4026901,morning,11
4026902,evening,4
4026902,latenight,6
4026902,midday,7
4026902,morning,4
4027000,evening,15
4027000,latenight,13
4027000,midday,16
4027000,morning,8
4027100,evening,23
4027100,latenight,21
4027100,midday,14
4027100,morning,10
4027200,evening,11
4027200,latenight,4
4027200,midday,5
4027200,morning,9
4027300,evening,42
4027300,latenight,30
4027300,midday,27
4027300,morning,19
4027400,evening,8
4027400,latenight,6
4027400,midday,8
4027400,morning,5
4027500,evening,21
4027500,latenight,27
4027500,midday,24
4027500,morning,16
4027600,evening,6
4027600,latenight,12
4027600,midday,9
4027600,morning,1
4027700,evening,29
4027700,latenight,27
4027700,midday,20
4027700,morning,20
4027800,evening,16
4027800,latenight,23
4027800,midday,11
4027800,morning,4
4027900,evening,20
4027900,latenight,13
4027900,midday,35
4027900,morning,14
4028000,evening,7
4028000,latenight,2
4028000,midday,4
4028000,morning,3
4028100,evening,24
4028100,latenight,25
4028100,midday,20
4028100,morning,17
4028200,evening,12
4028200,latenight,10
4028200,midday,8
4028200,morning,6
4028300,evening,35
4028300,latenight,38
4028300,midday,30
4028300,morning,18
4028400,evening,87
4028400,latenight,46
4028400,midday,68
4028400,morning,44
4028500,evening,24
4028500,latenight,27
4028500,midday,11
4028500,morning,30
4028700,evening,26
4028700,latenight,21
4028700,midday,21
4028700,morning,20
4028800,evening,36
4028800,latenight,22
4028800,midday,34
4028800,morning,10
4028900,evening,34
4028900,latenight,27
4028900,midday,32
4028900,morning,25
4029100,evening,25
4029100,latenight,21
4029100,midday,21
4029100,morning,18
4029300,evening,2
4029300,latenight,5
4029300,midday,3
4029300,morning,7
4029400,evening,31
4029400,latenight,33
4029400,midday,30
4029400,morning,26
4029500,evening,10
4029500,latenight,10
4029500,midday,6
4029500,morning,5
4029700,evening,16
4029700,latenight,19
4029700,midday,14
4029700,morning,9
4029900,evening,1
4029900,latenight,1
4029900,midday,0
4029900,morning,0
4030600,evening,22
4030600,latenight,32
4030600,midday,21
4030600,morning,17
4030902,evening,19
4030902,latenight,15
4030902,midday,23
4030902,morning,11
4030903,evening,17
4030903,latenight,17
4030903,midday,20
4030903,morning,12
4030904,evening,21
4030904,latenight,9
4030904,midday,16
4030904,morning,9
4031700,evening,20
4031700,latenight,10
4031700,midday,17
4031700,morning,7
4032000,evening,24
4032000,latenight,26
4032000,midday,32
4032000,morning,15
4032700,evening,12
4032700,latenight,10
4032700,midday,8
4032700,morning,10
4032800,evening,20
4032800,latenight,13
4032800,midday,17
4032800,morning,8
4032900,evening,17
4032900,latenight,16
4032900,midday,19
4032900,morning,17
4033000,evening,30
4033000,latenight,20
4033000,midday,35
4033000,morning,19
4033100,evening,3
4033100,latenight,0
4033100,midday,4
4033100,morning,2
4033401,evening,23
4033401,latenight,18
4033401,midday,11
4033401,morning,12
4033402,evening,74
4033402,latenight,51
4033402,midday,66
4033402,morning,41
4033700,evening,5
4033700,latenight,20
4033700,midday,10
4033700,morning,5
4033900,evening,18
4033900,latenight,9
4033900,midday,6
4033900,morning,7
4034700,evening,15
4034700,latenight,10
4034700,midday,10
4034700,morning,11
4035100,evening,53
4035100,latenight,43
4035100,midday,71
4035100,morning,52
4035200,evening,25
4035200,latenight,9
4035200,midday,16
4035200,morning,15
4035300,evening,17
4035300,latenight,10
4035300,midday,10
4035300,morning,10
4035700,evening,26
4035700,latenight,17
4035700,midday,27
4035700,morning,16
4035800,evening,27
4035800,latenight,15
4035800,midday,19
4035800,morning,14
4036100,evening,9
4036100,latenight,12
4036100,midday,5
4036100,morning,8
4036300,evening,13
4036300,latenight,13
4036300,midday,9
4036300,morning,12
4036500,evening,19
4036500,latenight,21
4036500,midday,11
4036500,morning,19
4036600,evening,18
4036600,latenight,18
4036600,midday,20
4036600,morning,12
4036700,evening,12
4036700,latenight,7
4036700,midday,7
4036700,morning,5
4036800,evening,13
4036800,latenight,7
4036800,midday,7
4036800,morning,4
4037100,evening,3
4037100,latenight,4
4037100,midday,3
4037100,morning,7
4037300,evening,9
4037300,latenight,17
4037300,midday,9
4037300,morning,12
4037500,evening,35
4037500,latenight,26
4037500,midday,27
4037500,morning,21
4037600,evening,19
4037600,latenight,21
4037600,midday,21
4037600,morning,10
4037700,evening,21
4037700,latenight,20
4037700,midday,13
4037700,morning,11
4037900,evening,38
4037900,latenight,35
4037900,midday,26
4037900,morning,27
4038100,evening,33
4038100,latenight,30
4038100,midday,22
4038100,morning,21
4038301,evening,13
4038301,latenight,5
4038301,midday,6
4038301,morning,2
4038302,evening,31
4038302,latenight,18
4038302,midday,25
4038302,morning,9
4038400,evening,14
4038400,latenight,11
4038400,midday,8
4038400,morning,7
4039400,evening,11
4039400,latenight,6
4039400,midday,12
4039400,morning,5
4039800,evening,10
4039800,latenight,5
4039800,midday,7
4039800,morning,6
4039900,evening,18
4039900,latenight,12
4039900,midday,13
4039900,morning,13
4040000,evening,7
4040000,latenight,5
4040000,midday,2
4040000,morning,4
4040100,evening,17
4040100,latenight,39
4040100,midday,18
4040100,morning,23
4040200,evening,5
4040200,latenight,3
4040200,midday,8
4040200,morning,4
4040300,evening,27
4040300,latenight,32
4040300,midday,15
4040300,morning,9
4040400,evening,20
4040400,latenight,13
4040400,midday,7
4040400,morning,10
4040500,evening,22
4040500,latenight,34
4040500,midday,19
4040500,morning,25
4040700,evening,16
4040700,latenight,33
4040700,midday,19
4040700,morning,29
4040900,evening,15
4040900,latenight,22
4040900,midday,10
4040900,morning,10
4041100,evening,16
4041100,latenight,10
4041100,midday,7
4041100,morning,2
4041300,evening,6
4041300,latenight,7
4041300,midday,6
4041300,morning,8
4041400,evening,21
4041400,latenight,14
4041400,midday,9
4041400,morning,13
4041500,evening,10
4041500,latenight,7
4041500,midday,11
4041500,morning,9
4042400,evening,7
4042400,latenight,2
4042400,midday,3
4042400,morning,2
4042600,evening,3
4042600,latenight,3
4042600,midday,5
4042600,morning,1
4042700,evening,13
4042700,latenight,8
4042700,midday,14
4042700,morning,4
4043200,evening,10
4043200,latenight,3
4043200,midday,9
4043200,morning,4
4043400,evening,9
4043400,latenight,7
4043400,midday,5
4043400,morning,3
4043701,evening,4
4043701,latenight,7
4043701,midday,3
4043701,morning,8
4043702,evening,11
4043702,latenight,6
4043702,midday,6
4043702,morning,14
4043900,evening,21
4043900,latenight,16
4043900,midday,8
4043900,morning,5
4044000,evening,13
4044000,latenight,22
4044000,midday,17
4044000,morning,8
4044301,evening,8
4044301,latenight,5
4044301,midday,6
4044301,morning,6
4044302,evening,29
4044302,latenight,17
4044302,midday,32
4044302,morning,16
4044400,evening,31
4044400,latenight,35
4044400,midday,29
4044400,morning,18
4044601,evening,72
4044601,latenight,28
4044601,midday,72
4044601,morning,25
4044602,evening,32
4044602,latenight,26
4044602,midday,40
4044602,morning,12
4044800,evening,14
4044800,latenight,11
4044800,midday,9
4044800,morning,3
4045000,evening,2
4045000,latenight,6
4045000,midday,4
4045000,morning,4
4045200,evening,12
4045200,latenight,3
4045200,midday,8
4045200,morning,0
4045400,evening,26
4045400,latenight,13
4045400,midday,22
4045400,morning,10
4045500,evening,8
4045500,latenight,6
4045500,midday,3
4045500,morning,5
4045600,evening,7
4045600,latenight,1
4045600,midday,4
4045600,morning,3
4045700,evening,5
4045700,latenight,4
4045700,midday,7
4045700,morning,4
4045800,evening,14
4045800,latenight,8
4045800,midday,7
4045800,morning,3
4045900,evening,10
4045900,latenight,5
4045900,midday,10
4045900,morning,4
4046000,evening,56
4046000,latenight,47
4046000,midday,67
4046000,morning,29
4046100,evening,7
4046100,latenight,3
4046100,midday,7
4046100,morning,1
4046200,evening,21
4046200,latenight,38
4046200,midday,31
4046200,morning,26
4046300,evening,17
4046300,latenight,17
4046300,midday,14
4046300,morning,18
4046400,evening,3
4046400,latenight,7
4046400,midday,4
4046400,morning,4
4046500,evening,19
4046500,latenight,33
4046500,midday,19
4046500,morning,17
4046600,evening,14
4046600,latenight,21
4046600,midday,13
4046600,morning,9
4046700,evening,11
4046700,latenight,17
4046700,midday,8
4046700,morning,10
4046800,evening,13
4046800,latenight,16
4046800,midday,9
4046800,morning,9
4046900,evening,16
4046900,latenight,17
4046900,midday,16
4046900,morning,18
4047000,evening,13
4047000,latenight,10
4047000,midday,8
4047000,morning,6
4047100,evening,11
4047100,latenight,12
4047100,midday,10
4047100,morning,4
4047200,evening,18
4047200,latenight,6
4047200,midday,12
4047200,morning,8
4047300,evening,24
4047300,latenight,7
4047300,midday,13
4047300,morning,8
4047500,evening,11
4047500,latenight,5
4047500,midday,19
4047500,morning,3
4047600,evening,10
4047600,latenight,6
4047600,midday,5
4047600,morning,2
4047800,evening,18
4047800,latenight,10
4047800,midday,9
4047800,morning,10
4047900,evening,14
4047900,latenight,11
4047900,midday,9
4047900,morning,6
4048000,evening,13
4048000,latenight,4
4048000,midday,10
4048000,morning,5
4048100,evening,10
4048100,latenight,6
4048100,midday,8
4048100,morning,7
4048200,evening,3
4048200,latenight,6
4048200,midday,2
4048200,morning,3
4048300,evening,10
4048300,latenight,10
4048300,midday,11
4048300,morning,15
4048400,evening,18
4048400,latenight,25
4048400,midday,16
4048400,morning,6
4048500,evening,9
4048500,latenight,9
4048500,midday,10
4048500,morning,11
4048900,evening,4
4048900,latenight,4
4048900,midday,13
4048900,morning,4
4049200,evening,18
4049200,latenight,9
4049200,midday,15
4049200,morning,8
4049301,evening,4
4049301,latenight,3
4049301,midday,5
4049301,morning,2
4049302,evening,9
4049302,latenight,1
4049302,midday,6
4049302,morning,4
4049500,evening,4
4049500,latenight,4
4049500,midday,5
4049500,morning,5
4049600,evening,16
4049600,latenight,8
4049600,midday,9
4049600,morning,4
4049700,evening,5
4049700,latenight,6
4049700,midday,11
4049700,morning,2
4049900,evening,11
4049900,latenight,8
4049900,midday,14
4049900,morning,8
4050000,evening,16
4050000,latenight,13
4050000,midday,17
4050000,morning,8
4050201,evening,7
4050201,latenight,6
4050201,midday,4
4050201,morning,3
4050202,evening,6
4050202,latenight,5
4050202,midday,5
4050202,morning,2
4050400,evening,4
4050400,latenight,4
4050400,midday,11
4050400,morning,3
4050500,evening,4
4050500,latenight,3
4050500,midday,1
4050500,morning,8
4050600,evening,6
4050600,latenight,2
4050600,midday,3
4050600,morning,4
4050700,evening,8
4050700,latenight,7
4050700,midday,8
4050700,morning,3
4050800,evening,13
4050800,latenight,4
4050800,midday,7
4050800,morning,4
4051000,evening,13
4051000,latenight,10
4051000,midday,4
4051000,morning,3
4051100,evening,10
4051100,latenight,1
4051100,midday,2
4051100,morning,2
4051200,evening,12
4051200,latenight,10
4051200,midday,13
4051200,morning,7
4051300,evening,11
4051300,latenight,2
4051300,midday,6
4051300,morning,3
4051500,evening,4
4051500,latenight,3
4051500,midday,5
4051500,morning,4
4051600,evening,10
4051600,latenight,1
4051600,midday,6
4051600,morning,4
4051700,evening,3
4051700,latenight,3
4051700,midday,7
4051700,morning,9
4051800,evening,6
4051800,latenight,5
4051800,midday,8
4051800,morning,2
4052000,evening,7
4052000,latenight,3
4052000,midday,7
4052000,morning,6
4052100,evening,9
4052100,latenight,4
4052100,midday,7
4052100,morning,5
4052200,evening,7
4052200,latenight,5
4052200,midday,9
4052200,morning,3
4052400,evening,6
4052400,latenight,4
4052400,midday,10
4052400,morning,4
4052500,evening,6
4052500,latenight,3
4052500,midday,5
4052500,morning,2
4052600,evening,13
4052600,latenight,9
4052600,midday,15
4052600,morning,6
4052800,evening,11
4052800,latenight,9
4052800,midday,4
4052800,morning,5
4053000,evening,4
4053000,latenight,5
4053000,midday,8
4053000,morning,9
4053100,evening,9
4053100,latenight,14
4053100,midday,11
4053100,morning,13
4053200,evening,16
4053200,latenight,8
4053200,midday,14
4053200,morning,6
4053401,evening,10
4053401,latenight,4
4053401,midday,11
4053401,morning,8
4053500,evening,10
4053500,latenight,1
4053500,midday,8
4053500,morning,3
4053601,evening,4
4053601,latenight,3
4053601,midday,10
4053601,morning,5
4053800,evening,5
4053800,latenight,4
4053800,midday,7
4053800,morning,3
4053900,evening,16
4053900,latenight,19
4053900,midday,14
4053900,morning,13
4054000,evening,24
4054000,latenight,16
4054000,midday,18
4054000,morning,7
4054200,evening,19
4054200,latenight,14
4054200,midday,14
4054200,morning,6
4054500,evening,20
4054500,latenight,5
4054500,midday,15
4054500,morning,6
4054700,evening,13
4054700,latenight,11
4054700,midday,24
4054700,morning,7
4054800,evening,8
4054800,latenight,4
4054800,midday,7
4054800,morning,1
4054900,evening,29
4054900,latenight,23
4054900,midday,29
4054900,morning,15
4055100,evening,28
4055100,latenight,8
4055100,midday,23
4055100,morning,15
4055200,evening,10
4055200,latenight,6
4055200,midday,15
4055200,morning,6
4055300,evening,15
4055300,latenight,11
4055300,midday,15
4055300,morning,9
4055400,evening,10
4055400,latenight,6
4055400,midday,15
4055400,morning,1
4055500,evening,12
4055500,latenight,9
4055500,midday,12
4055500,morning,13
4055600,evening,3
4055600,latenight,6
4055600,midday,8
4055600,morning,1
4055700,evening,11
4055700,latenight,8
4055700,midday,6
4055700,morning,9
4055800,evening,6
4055800,latenight,1
4055800,midday,5
4055800,morning,1
4055900,evening,12
4055900,latenight,10
4055900,midday,9
4055900,morning,6
4056000,evening,26
4056000,latenight,28
4056000,midday,27
4056000,morning,25
4056100,evening,7
4056100,latenight,3
4056100,midday,1
4056100,morning,0
4056200,evening,2
4056200,latenight,3
4056200,midday,8
4056200,morning,5
4056400,evening,7
4056400,latenight,7
4056400,midday,8
4056400,morning,4
4056500,evening,6
4056500,latenight,6
4056500,midday,1
4056500,morning,7
4056600,evening,16
4056600,latenight,8
4056600,midday,8
4056600,morning,5
4056700,evening,6
4056700,latenight,11
4056700,midday,12
4056700,morning,9
4056800,evening,38
4056800,latenight,22
4056800,midday,19
4056800,morning,17
4057700,evening,10
4057700,latenight,3
4057700,midday,15
4057700,morning,11
4057900,evening,5
4057900,latenight,3
4057900,midday,2
4057900,morning,3
4058000,evening,20
4058000,latenight,14
4058000,midday,15
4058000,morning,8
4058100,evening,16
4058100,latenight,27
4058100,midday,17
4058100,morning,16
4058200,evening,24
4058200,latenight,17
4058200,midday,19
4058200,morning,13
4058300,evening,6
4058300,latenight,9
4058300,midday,15
4058300,morning,6
4058500,evening,8
4058500,latenight,11
4058500,midday,16
4058500,morning,3
4058700,evening,7
4058700,latenight,5
4058700,midday,5
4058700,morning,5
4058900,evening,22
4058900,latenight,10
4058900,midday,9
4058900,morning,9
4059000,evening,4
4059000,latenight,1
4059000,midday,4
4059000,morning,5
4059100,evening,16
4059100,latenight,12
4059100,midday,5
4059100,morning,11
4059200,evening,4
4059200,latenight,3
4059200,midday,2
4059200,morning,1
4059300,evening,9
4059300,latenight,4
4059300,midday,4
4059300,morning,3
4059400,evening,4
4059400,latenight,2
4059400,midday,5
4059400,morning,1
4059500,evening,12
4059500,latenight,9
4059500,midday,13
4059500,morning,12
4059600,evening,4
4059600,latenight,11
4059600,midday,3
4059600,morning,5
4059800,evening,7
4059800,latenight,6
4059800,midday,10
4059800,morning,2
4059900,evening,2
4059900,latenight,5
4059900,midday,2
4059900,morning,3
4060000,evening,3
4060000,latenight,11
4060000,midday,2
4060000,morning,2
4060100,evening,4
4060100,latenight,4
4060100,midday,4
4060100,morning,1
4060300,evening,3
4060300,latenight,4
4060300,midday,8
4060300,morning,2
4060600,evening,6
4060600,latenight,2
4060600,midday,2
4060600,morning,1
4060701,evening,9
4060701,latenight,0
4060701,midday,4
4060701,morning,3
4060800,evening,6
4060800,latenight,2
4060800,midday,5
4060800,morning,2
4061000,evening,10
4061000,latenight,3
4061000,midday,6
4061000,morning,4
4061200,evening,4
4061200,latenight,6
4061200,midday,1
4061200,morning,3
4061301,evening,18
4061301,latenight,14
4061301,midday,23
4061301,morning,10
4061400,evening,3
4061400,latenight,6
4061400,midday,0
4061400,morning,2
4061601,evening,12
4061601,latenight,7
4061601,midday,5
4061601,morning,4
4061602,evening,5
4061602,latenight,3
4061602,midday,8
4061602,morning,2
4061800,evening,8
4061800,latenight,8
4061800,midday,7
4061800,morning,5
4061900,evening,8
4061900,latenight,5
4061900,midday,6
4061900,morning,3
4062000,evening,7
4062000,latenight,5
4062000,midday,4
4062000,morning,2
4062100,evening,12
4062100,latenight,8
4062100,midday,7
4062100,morning,0
4062200,evening,10
4062200,latenight,1
4062200,midday,4
4062200,morning,3
4062300,evening,1
4062300,latenight,2
4062300,midday,5
4062300,morning,3
4062400,evening,0
4062400,latenight,1
4062400,midday,1
4062400,morning,2
4062500,evening,10
4062500,latenight,13
4062500,midday,8
4062500,morning,5
4062600,evening,23
4062600,latenight,11
4062600,midday,12
4062600,morning,6
4062700,evening,11
4062700,latenight,6
4062700,midday,9
4062700,morning,4
4062900,evening,5
4062900,latenight,2
4062900,midday,4
4062900,morning,2
4063000,evening,6
4063000,latenight,12
4063000,midday,3
4063000,morning,5
4063200,evening,16
4063200,latenight,13
4063200,midday,13
4063200,morning,10
4063301,evening,2
4063301,latenight,1
4063301,midday,8
4063301,morning,1
4063302,evening,10
4063302,latenight,5
4063302,midday,4
4063302,morning,1
4063500,evening,5
4063500,latenight,4
4063500,midday,4
4063500,morning,2
4063700,evening,20
4063700,latenight,11
4063700,midday,22
4063700,morning,6
4063800,evening,14
4063800,latenight,20
4063800,midday,13
4063800,morning,9
4063900,evening,13
4063900,latenight,10
4063900,midday,5
4063900,morning,6
4064101,evening,2
4064101,latenight,2
4064101,midday,7
4064101,morning,2
4064102,evening,6
4064102,latenight,8
4064102,midday,7
4064102,morning,5
4064500,evening,5
4064500,latenight,2
4064500,midday,5
4064500,morning,3
4064600,evening,12
4064600,latenight,6
4064600,midday,8
4064600,morning,2
4065000,evening,7
4065000,latenight,3
4065000,midday,8
4065000,morning,2
4065400,evening,25
4065400,latenight,18
4065400,midday,14
4065400,morning,13
4065501,evening,9
4065501,latenight,6
4065501,midday,5
4065501,morning,0
4065600,evening,18
4065600,latenight,16
4065600,midday,14
4065600,morning,6
4065702,evening,1
4065702,latenight,3
4065702,midday,5
4065702,morning,3
4065703,evening,14
4065703,latenight,6
4065703,midday,8
4065703,morning,6
4065900,evening,5
4065900,latenight,3
4065900,midday,5
4065900,morning,3
4066000,evening,19
4066000,latenight,13
4066000,midday,9
4066000,morning,5
4066100,evening,3
4066100,latenight,5
4066100,midday,7
4066100,morning,2
4066300,evening,12
4066300,latenight,4
4066300,midday,7
4066300,morning,1
4066400,evening,24
4066400,latenight,20
4066400,midday,25
4066400,morning,15
4066501,evening,6
4066501,latenight,8
4066501,midday,3
4066501,morning,3
4066701,evening,6
4066701,latenight,4
4066701,midday,2
4066701,morning,7
4066900,evening,3
4066900,latenight,5
4066900,midday,3
4066900,morning,1
4067100,evening,8
4067100,latenight,6
4067100,midday,1
4067100,morning,2
4067700,evening,2
4067700,latenight,0
4067700,midday,2
4067700,morning,0
4067900,evening,12
4067900,latenight,1
4067900,midday,7
4067900,morning,6
4068000,evening,35
4068000,latenight,24
4068000,midday,27
4068000,morning,14
4068200,evening,7
4068200,latenight,6
4068200,midday,5
4068200,morning,2
4068300,evening,88
4068300,latenight,23
4068300,midday,74
4068300,morning,16
4068700,evening,6
4068700,latenight,6
4068700,midday,6
4068700,morning,5
4069000,evening,13
4069000,latenight,12
4069000,midday,12
4069000,morning,8
4069300,evening,8
4069300,latenight,5
4069300,midday,9
4069300,morning,1
4069400,evening,12
4069400,latenight,13
4069400,midday,7
4069400,morning,10
4069500,evening,4
4069500,latenight,5
4069500,midday,1
4069500,morning,2
4069701,evening,5
4069701,latenight,5
4069701,midday,4
4069701,morning,3
4069702,evening,5
4069702,latenight,4
4069702,midday,13
4069702,morning,4
4070300,evening,8
4070300,latenight,6
4070300,midday,6
4070300,morning,4
4070700,evening,5
4070700,latenight,4
4070700,midday,9
4070700,morning,0
4070900,evening,9
4070900,latenight,3
4070900,midday,11
4070900,morning,4
4071100,evening,34
4071100,latenight,9
4071100,midday,23
4071100,morning,12
4071303,evening,8
4071303,latenight,5
4071303,midday,9
4071303,morning,4
4071304,evening,12
4071304,latenight,9
4071304,midday,11
4071304,morning,12
4071305,evening,4
4071305,latenight,3
4071305,midday,7
4071305,morning,4
4071306,evening,17
4071306,latenight,3
4071306,midday,10
4071306,morning,1
4071600,evening,0
4071600,latenight,0
4071600,midday,1
4071600,morning,0
4071701,evening,13
4071701,latenight,10
4071701,midday,15
4071701,morning,6
4071702,evening,28
4071702,latenight,5
4071702,midday,13
4071702,morning,4
4071900,evening,6
4071900,latenight,8
4071900,midday,8
4071900,morning,2
4072100,evening,11
4072100,latenight,2
4072100,midday,15
4072100,morning,5
4072300,evening,3
4072300,latenight,1
4072300,midday,6
4072300,morning,1
4072900,evening,6
4072900,latenight,3
4072900,midday,5
4072900,morning,1
4073100,evening,3
4073100,latenight,1
4073100,midday,2
4073100,morning,4
4073700,evening,12
4073700,latenight,3
4073700,midday,11
4073700,morning,4
4073900,evening,13
4073900,latenight,9
4073900,midday,16
4073900,morning,6
4074100,evening,8
4074100,latenight,2
4074100,midday,5
4074100,morning,0
4074300,evening,11
4074300,latenight,1
4074300,midday,10
4074300,morning,2
4074500,evening,5
4074500,latenight,5
4074500,midday,6
4074500,morning,0
4074700,evening,1
4074700,latenight,4
4074700,midday,11
4074700,morning,6
4074900,evening,4
4074900,latenight,2
4074900,midday,1
4074900,morning,1
4075701,evening,10
4075701,latenight,3
4075701,midday,10
4075701,morning,6
4075702,evening,2
4075702,latenight,5
4075702,midday,9
4075702,morning,3
4076901,evening,8
4076901,latenight,8
4076901,midday,7
4076901,morning,1
4076902,evening,8
4076902,latenight,4
4076902,midday,4
4076902,morning,0
4077300,evening,1
4077300,latenight,2
4077300,midday,7
4077300,morning,3
4077500,evening,8
4077500,latenight,7
4077500,midday,11
4077500,morning,5
4077902,evening,4
4077902,latenight,13
4077902,midday,6
4077902,morning,3
4077903,evening,4
4077903,latenight,6
4077903,midday,2
4077903,morning,4
4077904,evening,16
4077904,latenight,12
4077904,midday,7
4077904,morning,13
4077905,evening,6
4077905,latenight,6
4077905,midday,1
4077905,morning,0
4077906,evening,9
4077906,latenight,8
4077906,midday,7
4077906,morning,4
4077907,evening,7
4077907,latenight,4
4077907,midday,7
4077907,morning,1
4077908,evening,10
4077908,latenight,5
4077908,midday,12
4077908,morning,4
4078800,evening,4
4078800,latenight,6
4078800,midday,2
4078800,morning,4
4079000,evening,3
4079000,latenight,14
4079000,midday,7
4079000,morning,3
4079200,evening,15
4079200,latenight,21
4079200,midday,11
4079200,morning,8
4079701,evening,11
4079701,latenight,6
4079701,midday,6
4079701,morning,3
