Census_Tracts,mean
1000201,0.0
1000202,0.0
1000600,0.046511627906976744
1000700,0.0
1000800,0.05263157894736842
1000900,0.0
1001002,0.041666666666666664
1001200,0.02127659574468085
1001300,0.03571428571428571
1001401,0.5
1001402,0.0
1001501,0.07692307692307693
1001502,0.0
1001600,0.0625
1001800,0.06666666666666667
1002000,0.08333333333333333
1002100,0.09090909090909091
1002201,0.047619047619047616
1002202,0.125
1002400,0.15151515151515152
1002500,0.0
1002601,0.1111111111111111
1002602,0.0967741935483871
1002700,0.047619047619047616
1002800,0.17073170731707318
1002900,0.04
1003001,0.01818181818181818
1003002,0.0
1003100,0.09302325581395349
1003200,0.1111111111111111
1003300,0.018867924528301886
1003400,0.1111111111111111
1003601,0.0
1003602,0.058823529411764705
1003700,0.0
1003800,0.0
1003900,0.0
1004000,0.0
1004100,0.0
1004200,0.0
1004300,0.07142857142857142
1004400,0.0
1004500,0.1111111111111111
1004700,0.0
1004800,0.06896551724137931
1004900,0.09090909090909091
1005000,0.2727272727272727
1005200,0.1111111111111111
1005400,0.07142857142857142
1005501,0.14285714285714285
1005502,0.2857142857142857
1005600,0.0
1005700,0.0
1005800,0.0
1005900,0.0
1006000,0.0
1006100,0.1
1006200,0.05555555555555555
1006300,0.25
1006400,0.046511627906976744
1006500,0.0
1006600,0.022222222222222223
1006700,0.0
1006800,0.0
1006900,0.0
1007000,0.0
1007100,0.0
1007200,0.05263157894736842
1007300,0.021739130434782608
1007400,0.0625
1007500,0.0
1007600,0.07142857142857142
1007700,0.06666666666666667
1007800,0.0
1007900,0.0
1008000,0.0
1008100,0.07142857142857142
1008200,0.0
1008300,0.05454545454545454
1008400,0.06666666666666667
1008601,0.0
1008602,0.0
1008700,0.038461538461538464
1008800,0.0
1008900,0.06666666666666667
1009000,0.0
1009100,0.0
1009200,0.0
1009300,0.05
1009400,0.0
1009500,0.0
1009600,0.06666666666666667
1009700,0.0
1009800,0.0
1009900,0.06896551724137931
1010000,0.02564102564102564
1010100,0.0
1010200,0.0
1010300,0.1111111111111111
1010400,0.0
1010601,0.0
1010602,0.0
1010800,0.0
1010900,0.05714285714285714
1011000,0.125
1011100,0.02459016393442623
1011201,0.0
1011202,0.0
1011203,0.0
1011300,0.08333333333333333
1011402,0.0
1011500,0.02197802197802198
1011600,0.0
1011700,0.25
1011800,0.0
1011900,0.013888888888888888
1012000,0.01818181818181818
1012100,0.009345794392523364
1012200,0.0
1012400,0.0
1012500,0.058823529411764705
1012600,0.0
1012700,0.0
1012800,0.0
1012900,0.10526315789473684
1013000,0.0
1013100,0.0
1013200,0.0
1013300,0.009615384615384616
1013400,0.0
1013500,0.0
