Date,Time_Period,Census_Tracts,Volume
2017-08-12,morning,1004900,1
2017-08-14,midday,1004900,1
2017-08-16,evening,1004900,1
2017-08-16,midday,1004900,1
2017-08-19,evening,1004900,1
2017-08-19,midday,1004900,1
2017-08-19,morning,1004900,1
2017-08-20,evening,1004900,1
2017-08-21,evening,1004900,1
2017-08-22,midday,1004900,2
2017-08-23,evening,1004900,1
2017-08-26,latenight,1004900,1
2017-08-28,evening,1004900,2
2017-08-28,midday,1004900,1
2017-08-29,midday,1004900,1
2017-08-30,latenight,1004900,1
2017-08-30,midday,1004900,1
2017-09-01,evening,1004900,2
2017-09-01,midday,1004900,1
2017-09-02,evening,1004900,1
2017-09-05,latenight,1004900,1
2017-09-06,evening,1004900,1
2017-09-09,evening,1004900,2
2017-09-10,evening,1004900,1
2017-09-10,latenight,1004900,1
2017-09-12,midday,1004900,1
2017-09-15,evening,1004900,2
2017-09-15,midday,1004900,1
2017-09-16,latenight,1004900,1
2017-09-17,evening,1004900,2
2017-09-20,latenight,1004900,1
2017-09-20,midday,1004900,1
2017-09-21,evening,1004900,1
2017-09-21,morning,1004900,1
2017-09-22,evening,1004900,1
2017-09-22,latenight,1004900,1
2017-09-23,midday,1004900,1
2017-09-26,midday,1004900,1
2017-09-28,evening,1004900,1
2017-09-28,latenight,1004900,1
2017-09-30,evening,1004900,1
2017-10-02,midday,1004900,2
2017-10-08,midday,1004900,1
2017-10-09,evening,1004900,1
2017-10-11,midday,1004900,1
2017-10-12,midday,1004900,1
2017-10-13,midday,1004900,1
2017-10-14,evening,1004900,2
2017-10-15,midday,1004900,3
2017-10-17,midday,1004900,1
2017-10-18,midday,1004900,1
2017-10-19,midday,1004900,2
2017-10-20,latenight,1004900,1
2017-10-22,latenight,1004900,1
2017-10-24,evening,1004900,1
2017-10-24,midday,1004900,2
2017-10-25,latenight,1004900,1
2017-10-25,midday,1004900,1
2017-10-27,evening,1004900,2
2017-10-27,midday,1004900,1
2017-10-29,evening,1004900,1
2017-10-29,midday,1004900,1
2017-11-02,evening,1004900,1
2017-11-02,midday,1004900,1
2017-11-03,midday,1004900,1
2017-11-04,midday,1004900,2
2017-11-07,latenight,1004900,1
2017-11-07,midday,1004900,1
2017-11-09,evening,1004900,1
2017-11-09,midday,1004900,1
2017-11-11,evening,1004900,1
2017-11-12,evening,1004900,1
2017-11-12,midday,1004900,1
2017-11-14,midday,1004900,1
2017-11-17,midday,1004900,1
2017-11-18,latenight,1004900,1
2017-11-18,midday,1004900,1
2017-11-19,latenight,1004900,1
2017-11-19,midday,1004900,1
2017-11-20,midday,1004900,1
2017-11-21,evening,1004900,1
2017-11-24,evening,1004900,2
2017-11-24,morning,1004900,1
2017-11-25,evening,1004900,1
2017-11-25,midday,1004900,1
2017-11-26,evening,1004900,1
2017-11-27,evening,1004900,2
2017-11-28,midday,1004900,1
2017-11-29,midday,1004900,1
2017-11-29,morning,1004900,1
2017-12-01,midday,1004900,2
2017-12-03,evening,1004900,2
2017-12-05,evening,1004900,2
2017-12-08,evening,1004900,1
2017-12-09,midday,1004900,1
2017-12-11,evening,1004900,1
2017-12-11,midday,1004900,2
2017-12-11,morning,1004900,1
2017-12-13,evening,1004900,1
2017-12-15,evening,1004900,1
2017-12-15,latenight,1004900,1
2017-12-16,midday,1004900,1
2017-12-22,evening,1004900,2
2017-12-22,latenight,1004900,1
2017-12-23,evening,1004900,1
2017-12-23,latenight,1004900,1
2017-12-24,evening,1004900,1
2017-12-24,midday,1004900,1
2017-12-28,midday,1004900,1
2017-12-30,midday,1004900,1
2017-01-01,midday,1005000,1
2017-01-01,morning,1005000,1
2017-01-11,morning,1005000,1
2017-01-12,evening,1005000,1
2017-01-15,latenight,1005000,1
2017-01-17,midday,1005000,1
2017-01-19,evening,1005000,1
2017-01-19,midday,1005000,2
2017-01-23,evening,1005000,1
2017-01-27,midday,1005000,1
2017-01-31,midday,1005000,2
2017-02-01,latenight,1005000,1
2017-02-01,midday,1005000,1
2017-02-02,evening,1005000,1
2017-02-03,morning,1005000,1
2017-02-07,midday,1005000,1
2017-02-08,evening,1005000,1
2017-02-13,midday,1005000,1
2017-02-20,latenight,1005000,1
2017-02-21,latenight,1005000,1
2017-02-22,latenight,1005000,1
2017-02-24,morning,1005000,1
2017-02-27,latenight,1005000,1
2017-02-28,midday,1005000,1
2017-02-28,morning,1005000,1
2017-03-06,morning,1005000,1
2017-03-08,evening,1005000,1
2017-03-15,midday,1005000,1
2017-03-15,morning,1005000,1
2017-03-17,morning,1005000,1
2017-03-26,midday,1005000,1
2017-03-27,midday,1005000,1
2017-03-28,midday,1005000,1
2017-04-06,evening,1005000,1
2017-04-09,evening,1005000,1
2017-04-12,latenight,1005000,1
2017-04-20,evening,1005000,1
2017-04-25,midday,1005000,1
2017-04-30,morning,1005000,1
2017-05-02,evening,1005000,1
2017-05-05,evening,1005000,1
2017-05-06,latenight,1005000,1
2017-05-09,midday,1005000,1
2017-05-15,midday,1005000,1
2017-05-20,midday,1005000,1
2017-05-25,evening,1005000,1
2017-05-25,midday,1005000,1
2017-05-26,evening,1005000,1
2017-05-30,morning,1005000,1
2017-06-04,evening,1005000,1
2017-06-05,midday,1005000,1
2017-06-12,evening,1005000,1
2017-06-14,midday,1005000,1
2017-06-16,midday,1005000,1
2017-06-22,evening,1005000,1
2017-06-23,evening,1005000,1
2017-07-02,morning,1005000,1
2017-07-05,latenight,1005000,1
2017-07-10,latenight,1005000,1
2017-07-11,evening,1005000,2
2017-07-12,morning,1005000,1
2017-07-13,latenight,1005000,1
2017-07-14,midday,1005000,1
2017-07-15,morning,1005000,1
2017-07-21,evening,1005000,1
2017-07-21,latenight,1005000,1
2017-07-23,evening,1005000,1
2017-07-23,latenight,1005000,1
2017-07-25,midday,1005000,1
2017-07-31,evening,1005000,1
2017-07-31,latenight,1005000,1
2017-08-01,midday,1005000,1
2017-08-02,morning,1005000,1
2017-08-03,latenight,1005000,1
2017-08-04,evening,1005000,1
2017-08-05,morning,1005000,1
2017-08-06,latenight,1005000,1
2017-08-12,midday,1005000,1
2017-08-17,midday,1005000,1
2017-08-19,evening,1005000,1
2017-08-19,midday,1005000,1
2017-08-21,morning,1005000,1
2017-08-23,evening,1005000,1
2017-08-30,midday,1005000,1
2017-09-13,morning,1005000,1
2017-09-14,midday,1005000,1
2017-09-15,latenight,1005000,1
2017-09-20,morning,1005000,1
2017-09-24,morning,1005000,1
2017-09-25,latenight,1005000,1
2017-09-26,midday,1005000,1
2017-10-02,evening,1005000,1
2017-10-04,evening,1005000,1
2017-10-06,midday,1005000,2
2017-10-09,evening,1005000,1
2017-10-11,evening,1005000,2
2017-10-12,midday,1005000,1
2017-10-13,evening,1005000,2
2017-10-13,midday,1005000,1
2017-10-19,morning,1005000,1
2017-10-20,latenight,1005000,1
2017-10-26,midday,1005000,1
2017-10-29,latenight,1005000,1
2017-10-29,midday,1005000,1
2017-10-30,midday,1005000,1
2017-10-31,morning,1005000,1
2017-11-01,midday,1005000,1
2017-11-06,midday,1005000,1
2017-11-08,midday,1005000,1
2017-11-12,latenight,1005000,1
2017-11-18,evening,1005000,1
2017-11-27,midday,1005000,1
2017-12-02,evening,1005000,1
2017-12-03,evening,1005000,1
2017-12-06,evening,1005000,1
2017-12-06,midday,1005000,1
2017-12-08,evening,1005000,1
2017-12-30,latenight,1005000,1
2017-12-31,evening,1005000,1
2017-01-01,latenight,1005200,1
2017-01-06,midday,1005200,1
2017-01-07,midday,1005200,1
2017-01-08,latenight,1005200,1
2017-01-14,evening,1005200,2
2017-01-14,midday,1005200,1
2017-01-17,evening,1005200,1
2017-01-17,latenight,1005200,1
2017-01-19,midday,1005200,1
2017-01-21,evening,1005200,1
2017-01-22,evening,1005200,1
2017-01-24,evening,1005200,1
2017-01-24,midday,1005200,1
2017-01-27,evening,1005200,1
2017-01-27,midday,1005200,1
2017-01-28,midday,1005200,1
2017-01-29,midday,1005200,1
2017-01-31,evening,1005200,2
2017-02-03,midday,1005200,1
2017-02-04,evening,1005200,2
2017-02-04,midday,1005200,3
2017-02-06,midday,1005200,1
2017-02-08,evening,1005200,1
2017-02-10,midday,1005200,2
2017-02-12,midday,1005200,1
2017-02-13,midday,1005200,1
2017-02-14,evening,1005200,1
2017-02-16,midday,1005200,2
2017-02-17,evening,1005200,1
2017-02-17,midday,1005200,1
2017-02-19,latenight,1005200,1
2017-02-19,midday,1005200,1
2017-02-20,evening,1005200,1
2017-02-20,midday,1005200,1
2017-02-22,evening,1005200,2
2017-02-24,evening,1005200,1
2017-02-27,midday,1005200,1
2017-02-28,evening,1005200,1
2017-03-03,morning,1005200,1
2017-03-04,midday,1005200,1
2017-03-06,midday,1005200,1
2017-03-09,evening,1005200,1
2017-03-09,midday,1005200,1
2017-03-09,morning,1005200,1
2017-03-11,midday,1005200,1
2017-03-13,midday,1005200,1
2017-03-15,morning,1005200,1
2017-03-16,midday,1005200,1
2017-03-17,evening,1005200,1
2017-03-18,midday,1005200,1
2017-03-20,morning,1005200,1
2017-03-22,midday,1005200,1
2017-03-22,morning,1005200,1
2017-03-23,morning,1005200,1
2017-03-24,evening,1005200,1
2017-03-26,evening,1005200,1
2017-03-27,evening,1005200,1
2017-04-02,evening,1005200,1
2017-04-03,midday,1005200,1
2017-04-06,latenight,1005200,1
2017-04-06,midday,1005200,1
2017-04-07,evening,1005200,1
2017-04-12,latenight,1005200,1
2017-04-12,midday,1005200,1
2017-04-15,midday,1005200,1
2017-04-17,evening,1005200,1
2017-04-19,evening,1005200,2
2017-04-19,midday,1005200,1
2017-04-20,midday,1005200,2
2017-04-21,evening,1005200,1
2017-04-22,evening,1005200,1
2017-04-25,evening,1005200,1
2017-04-25,midday,1005200,1
2017-04-26,midday,1005200,1
2017-04-28,evening,1005200,1
2017-04-28,midday,1005200,1
2017-04-29,midday,1005200,1
2017-05-02,midday,1005200,1
2017-05-03,midday,1005200,1
2017-05-05,evening,1005200,1
2017-05-05,latenight,1005200,1
2017-05-05,midday,1005200,1
2017-05-06,midday,1005200,1
2017-05-09,evening,1005200,1
2017-05-09,latenight,1005200,1
2017-05-10,evening,1005200,1
2017-05-14,midday,1005200,2
2017-05-16,evening,1005200,2
2017-05-18,evening,1005200,1
2017-05-18,midday,1005200,2
2017-05-19,evening,1005200,1
2017-05-19,morning,1005200,1
2017-05-21,evening,1005200,1
2017-05-22,midday,1005200,1
2017-05-24,latenight,1005200,1
2017-05-26,evening,1005200,1
2017-05-27,midday,1005200,1
2017-05-31,evening,1005200,1
2017-06-02,latenight,1005200,1
2017-06-02,midday,1005200,1
2017-06-04,evening,1005200,1
2017-06-05,midday,1005200,1
2017-06-06,evening,1005200,1
2017-06-07,evening,1005200,1
2017-06-08,latenight,1005200,1
2017-06-09,midday,1005200,1
2017-06-10,midday,1005200,1
2017-06-12,latenight,1005200,1
2017-06-12,midday,1005200,1
2017-06-14,evening,1005200,1
2017-06-17,evening,1005200,2
2017-06-19,latenight,1005200,1
2017-06-19,midday,1005200,1
2017-06-19,morning,1005200,1
2017-06-21,evening,1005200,1
2017-06-21,midday,1005200,1
2017-06-22,evening,1005200,1
2017-06-23,morning,1005200,1
2017-06-24,evening,1005200,1
2017-06-24,midday,1005200,1
2017-06-24,morning,1005200,1
2017-06-28,evening,1005200,1
2017-06-28,morning,1005200,1
2017-07-01,evening,1005200,1
2017-07-03,evening,1005200,2
2017-07-04,midday,1005200,1
2017-07-05,midday,1005200,1
2017-07-08,morning,1005200,1
2017-07-10,midday,1005200,2
2017-07-13,evening,1005200,1
2017-07-13,midday,1005200,1
2017-07-18,evening,1005200,1
2017-07-19,evening,1005200,1
2017-07-20,midday,1005200,1
2017-07-21,evening,1005200,1
2017-07-22,morning,1005200,1
2017-07-25,evening,1005200,1
2017-07-26,midday,1005200,1
2017-07-28,evening,1005200,3
2017-07-30,midday,1005200,1
2017-07-31,midday,1005200,1
2017-07-31,morning,1005200,1
2017-08-01,latenight,1005200,2
2017-08-01,midday,1005200,1
2017-08-04,midday,1005200,1
2017-08-05,latenight,1005200,1
2017-08-05,morning,1005200,1
2017-08-06,midday,1005200,1
2017-08-07,midday,1005200,1
2017-08-09,evening,1005200,1
2017-08-09,midday,1005200,2
2017-08-10,midday,1005200,1
2017-08-12,midday,1005200,1
2017-08-13,morning,1005200,1
2017-08-15,midday,1005200,1
2017-08-16,midday,1005200,2
2017-08-16,morning,1005200,1
2017-08-19,midday,1005200,1
2017-08-21,evening,1005200,1
2017-08-22,evening,1005200,1
2017-08-24,morning,1005200,1
2017-08-25,midday,1005200,1
2017-08-26,latenight,1005200,1
2017-08-26,morning,1005200,1
2017-08-27,midday,1005200,1
2017-08-28,evening,1005200,1
2017-08-30,midday,1005200,1
2017-08-31,evening,1005200,1
2017-08-31,morning,1005200,1
2017-09-05,evening,1005200,1
2017-09-07,latenight,1005200,1
2017-09-07,midday,1005200,1
2017-09-09,evening,1005200,1
2017-09-10,evening,1005200,1
2017-09-12,evening,1005200,1
2017-09-13,evening,1005200,1
2017-09-16,evening,1005200,2
2017-09-16,midday,1005200,1
2017-09-17,midday,1005200,1
2017-09-19,midday,1005200,2
2017-09-20,midday,1005200,2
2017-09-21,latenight,1005200,1
2017-09-21,midday,1005200,3
2017-09-22,evening,1005200,1
2017-09-22,midday,1005200,1
2017-09-24,midday,1005200,1
2017-09-29,midday,1005200,2
2017-09-30,evening,1005200,1
2017-10-02,midday,1005200,1
2017-10-04,midday,1005200,1
2017-10-05,evening,1005200,1
2017-10-10,evening,1005200,1
2017-10-11,midday,1005200,1
2017-10-12,evening,1005200,3
2017-10-14,evening,1005200,3
2017-10-14,midday,1005200,1
2017-10-16,morning,1005200,1
2017-10-17,evening,1005200,1
2017-10-17,midday,1005200,1
2017-10-18,midday,1005200,1
2017-10-20,latenight,1005200,1
2017-10-21,midday,1005200,1
2017-10-23,evening,1005200,1
2017-10-25,evening,1005200,1
2017-10-26,evening,1005200,1
2017-10-27,morning,1005200,1
2017-10-28,latenight,1005200,1
2017-10-31,evening,1005200,2
2017-10-31,midday,1005200,2
2017-11-03,evening,1005200,1
2017-11-04,midday,1005200,2
2017-11-05,evening,1005200,2
2017-11-08,midday,1005200,1
2017-11-09,latenight,1005200,1
2017-11-10,midday,1005200,2
2017-11-10,morning,1005200,1
2017-11-11,evening,1005200,1
2017-11-14,evening,1005200,2
2017-11-15,evening,1005200,1
2017-11-16,evening,1005200,1
2017-11-16,midday,1005200,1
2017-11-18,latenight,1005200,1
2017-11-19,midday,1005200,1
2017-11-21,midday,1005200,1
2017-11-24,evening,1005200,1
2017-11-25,evening,1005200,1
2017-11-25,midday,1005200,2
2017-11-26,evening,1005200,2
2017-12-02,evening,1005200,1
2017-12-04,evening,1005200,1
2017-12-04,midday,1005200,1
2017-12-05,morning,1005200,1
2017-12-06,evening,1005200,1
2017-12-06,midday,1005200,1
2017-12-07,midday,1005200,2
2017-12-08,latenight,1005200,1
2017-12-08,midday,1005200,2
2017-12-12,evening,1005200,1
2017-12-12,latenight,1005200,1
2017-12-13,evening,1005200,1
2017-12-14,latenight,1005200,2
2017-12-14,midday,1005200,2
2017-12-16,midday,1005200,1
2017-12-20,midday,1005200,1
2017-12-22,evening,1005200,1
2017-12-22,latenight,1005200,1
2017-12-23,midday,1005200,2
2017-12-28,evening,1005200,1
2017-12-28,midday,1005200,1
2017-12-28,morning,1005200,1
2017-12-31,midday,1005200,1
2017-01-03,evening,1005400,2
2017-01-04,evening,1005400,1
2017-01-09,evening,1005400,1
2017-01-12,midday,1005400,1
2017-01-15,midday,1005400,1
2017-01-18,midday,1005400,1
2017-01-20,evening,1005400,1
2017-01-24,evening,1005400,1
2017-01-26,morning,1005400,1
2017-02-07,evening,1005400,1
2017-02-08,midday,1005400,1
2017-02-14,evening,1005400,1
2017-02-15,evening,1005400,1
2017-02-20,midday,1005400,1
2017-02-21,midday,1005400,1
2017-02-23,evening,1005400,1
2017-03-02,midday,1005400,1
2017-03-11,midday,1005400,1
2017-03-13,midday,1005400,1
2017-03-14,midday,1005400,1
2017-03-17,evening,1005400,1
2017-03-24,evening,1005400,1
2017-03-29,midday,1005400,1
2017-03-30,midday,1005400,1
2017-03-31,midday,1005400,1
2017-03-31,morning,1005400,1
2017-04-10,morning,1005400,1
2017-04-16,latenight,1005400,1
2017-05-01,midday,1005400,1
2017-05-05,midday,1005400,2
2017-05-08,evening,1005400,1
2017-05-14,midday,1005400,1
2017-05-14,morning,1005400,1
2017-05-23,morning,1005400,1
2017-05-26,morning,1005400,1
2017-06-04,midday,1005400,1
2017-06-07,evening,1005400,1
2017-06-15,evening,1005400,1
2017-06-19,midday,1005400,1
2017-06-25,midday,1005400,1
2017-06-26,evening,1005400,1
2017-06-28,midday,1005400,2
2017-07-04,midday,1005400,1
2017-07-05,evening,1005400,1
2017-07-08,evening,1005400,1
2017-07-10,midday,1005400,1
2017-07-12,midday,1005400,1
2017-07-13,midday,1005400,1
2017-07-14,evening,1005400,1
2017-07-17,midday,1005400,2
2017-07-19,midday,1005400,1
2017-07-22,evening,1005400,1
2017-07-22,latenight,1005400,1
2017-07-23,evening,1005400,1
2017-08-01,midday,1005400,1
2017-08-04,evening,1005400,1
2017-08-04,midday,1005400,1
2017-08-06,midday,1005400,1
2017-08-08,evening,1005400,1
2017-08-10,evening,1005400,2
2017-08-11,evening,1005400,1
2017-08-12,midday,1005400,1
2017-08-15,midday,1005400,1
2017-08-16,evening,1005400,1
2017-08-17,evening,1005400,1
2017-08-24,evening,1005400,1
2017-08-25,midday,1005400,1
2017-08-26,midday,1005400,2
2017-08-27,evening,1005400,1
2017-08-28,midday,1005400,1
2017-08-28,morning,1005400,1
2017-08-29,evening,1005400,1
2017-08-30,evening,1005400,1
2017-08-30,morning,1005400,1
2017-08-31,midday,1005400,1
2017-09-03,evening,1005400,1
2017-09-03,latenight,1005400,1
2017-09-06,midday,1005400,1
2017-09-13,midday,1005400,1
2017-09-15,evening,1005400,2
2017-09-16,evening,1005400,1
2017-09-18,midday,1005400,1
2017-09-20,midday,1005400,1
2017-09-21,morning,1005400,1
2017-09-22,midday,1005400,1
2017-09-26,midday,1005400,1
2017-09-28,midday,1005400,1
2017-09-30,midday,1005400,1
2017-10-03,midday,1005400,1
2017-10-05,midday,1005400,1
2017-10-07,midday,1005400,1
2017-10-08,evening,1005400,1
2017-10-08,midday,1005400,1
2017-10-15,latenight,1005400,1
2017-10-18,evening,1005400,1
2017-10-18,midday,1005400,1
2017-10-19,midday,1005400,1
2017-10-28,midday,1005400,1
2017-10-30,evening,1005400,1
2017-10-31,latenight,1005400,1
2017-11-04,evening,1005400,1
2017-11-05,evening,1005400,1
2017-11-05,latenight,1005400,1
2017-11-06,evening,1005400,1
2017-11-08,evening,1005400,1
2017-11-08,latenight,1005400,1
2017-11-09,evening,1005400,1
2017-11-10,evening,1005400,1
2017-11-10,midday,1005400,1
2017-11-13,evening,1005400,1
2017-11-15,morning,1005400,1
2017-11-16,evening,1005400,1
2017-11-21,midday,1005400,2
2017-11-24,evening,1005400,1
2017-11-27,midday,1005400,1
2017-11-28,midday,1005400,1
2017-12-01,evening,1005400,1
2017-12-02,evening,1005400,1
2017-12-03,latenight,1005400,1
2017-12-12,midday,1005400,1
2017-12-15,midday,1005400,1
2017-12-16,midday,1005400,1
2017-12-20,evening,1005400,1
2017-12-20,midday,1005400,1
2017-12-24,midday,1005400,1
2017-12-26,midday,1005400,1
2017-12-28,evening,1005400,1
2017-12-29,midday,1005400,1
2017-01-09,midday,1005501,1
2017-01-11,midday,1005501,1
2017-01-16,midday,1005501,1
2017-01-22,midday,1005501,1
2017-01-22,morning,1005501,1
2017-01-25,morning,1005501,1
2017-01-27,morning,1005501,1
2017-01-29,midday,1005501,1
2017-01-31,evening,1005501,1
2017-02-01,morning,1005501,1
2017-02-07,evening,1005501,2
2017-02-19,midday,1005501,1
2017-02-23,latenight,1005501,1
2017-02-28,evening,1005501,1
2017-02-28,midday,1005501,1
2017-03-07,evening,1005501,1
2017-03-11,midday,1005501,1
2017-04-01,evening,1005501,1
2017-04-03,latenight,1005501,1
2017-04-22,evening,1005501,1
2017-04-23,morning,1005501,1
2017-04-27,evening,1005501,1
2017-05-04,evening,1005501,1
2017-05-15,morning,1005501,1
2017-05-19,midday,1005501,1
2017-05-22,evening,1005501,1
2017-05-24,latenight,1005501,1
2017-05-27,evening,1005501,1
2017-05-30,midday,1005501,1
2017-06-02,midday,1005501,1
2017-06-10,latenight,1005501,1
2017-06-16,midday,1005501,1
2017-06-24,morning,1005501,1
2017-06-25,evening,1005501,1
2017-07-08,midday,1005501,1
2017-07-08,morning,1005501,1
2017-07-09,latenight,1005501,1
2017-07-11,midday,1005501,1
2017-07-11,morning,1005501,1
2017-07-13,midday,1005501,1
2017-07-16,midday,1005501,1
2017-07-18,evening,1005501,1
2017-07-23,morning,1005501,1
2017-07-28,midday,1005501,1
2017-08-01,morning,1005501,1
2017-08-02,midday,1005501,1
2017-08-04,evening,1005501,2
2017-08-06,evening,1005501,1
2017-08-11,latenight,1005501,1
2017-08-15,morning,1005501,1
2017-08-18,evening,1005501,1
2017-08-20,morning,1005501,2
2017-08-25,evening,1005501,1
2017-08-25,latenight,1005501,1
2017-09-02,morning,1005501,1
2017-09-05,latenight,1005501,1
2017-09-07,midday,1005501,1
2017-09-13,evening,1005501,1
2017-09-14,midday,1005501,1
2017-09-18,latenight,1005501,1
2017-09-26,midday,1005501,1
2017-09-28,evening,1005501,1
2017-09-30,latenight,1005501,1
2017-10-10,latenight,1005501,1
2017-10-12,evening,1005501,1
2017-10-13,evening,1005501,1
2017-10-17,midday,1005501,1
2017-11-21,evening,1005501,1
2017-11-26,evening,1005501,1
2017-11-27,evening,1005501,1
2017-11-29,midday,1005501,1
2017-12-01,latenight,1005501,1
2017-12-04,evening,1005501,1
2017-12-06,midday,1005501,1
2017-12-12,morning,1005501,1
2017-12-19,morning,1005501,1
2017-12-20,midday,1005501,1
2017-12-21,evening,1005501,1
2017-01-04,latenight,1005502,1
2017-01-13,morning,1005502,1
2017-01-15,midday,1005502,1
2017-01-22,evening,1005502,2
2017-01-27,latenight,1005502,1
2017-02-03,midday,1005502,1
2017-02-05,latenight,1005502,1
2017-02-11,midday,1005502,1
2017-02-24,midday,1005502,1
2017-02-26,latenight,1005502,1
2017-03-18,morning,1005502,1
2017-03-20,evening,1005502,1
2017-03-20,latenight,1005502,1
2017-03-22,latenight,1005502,1
2017-03-30,midday,1005502,2
2017-03-31,midday,1005502,2
2017-04-03,evening,1005502,1
2017-04-08,midday,1005502,1
2017-04-11,midday,1005502,1
2017-04-19,latenight,1005502,1
2017-04-30,evening,1005502,1
2017-05-05,evening,1005502,1
2017-05-06,latenight,1005502,1
2017-05-07,evening,1005502,1
2017-05-07,midday,1005502,1
2017-05-11,midday,1005502,1
2017-05-11,morning,1005502,1
2017-05-12,latenight,1005502,1
2017-05-13,evening,1005502,1
2017-05-13,latenight,1005502,1
2017-05-29,midday,1005502,1
2017-05-31,evening,1005502,1
2017-06-01,midday,1005502,1
2017-06-03,evening,1005502,1
2017-06-16,evening,1005502,1
2017-06-20,midday,1005502,1
2017-06-26,midday,1005502,1
2017-07-03,morning,1005502,1
2017-07-11,morning,1005502,1
2017-07-13,morning,1005502,1
2017-07-15,morning,1005502,1
2017-07-26,latenight,1005502,1
2017-08-01,morning,1005502,1
2017-08-11,latenight,1005502,1
2017-08-12,morning,1005502,1
2017-08-14,morning,1005502,1
2017-08-17,midday,1005502,1
2017-08-19,evening,1005502,1
2017-08-26,midday,1005502,1
2017-08-29,morning,1005502,1
2017-09-01,latenight,1005502,1
2017-09-15,midday,1005502,1
2017-09-16,latenight,1005502,1
2017-09-17,latenight,1005502,1
2017-09-21,morning,1005502,1
2017-09-22,latenight,1005502,1
2017-09-26,morning,1005502,1
2017-10-12,latenight,1005502,1
2017-10-20,evening,1005502,1
2017-11-03,morning,1005502,1
2017-11-04,evening,1005502,1
2017-11-13,latenight,1005502,1
2017-11-13,midday,1005502,1
2017-11-18,evening,1005502,1
2017-11-19,midday,1005502,1
2017-11-26,morning,1005502,1
2017-12-05,evening,1005502,1
2017-12-06,morning,1005502,1
2017-12-09,evening,1005502,1
2017-12-10,evening,1005502,1
2017-12-17,midday,1005502,1
2017-12-30,evening,1005502,1
2017-01-09,evening,1005600,1
2017-01-19,evening,1005600,1
2017-01-26,midday,1005600,1
2017-01-28,latenight,1005600,1
2017-02-06,evening,1005600,1
2017-02-17,evening,1005600,1
2017-02-18,evening,1005600,1
2017-02-24,midday,1005600,1
2017-02-28,evening,1005600,2
2017-03-03,evening,1005600,2
2017-03-09,latenight,1005600,1
2017-03-17,evening,1005600,1
2017-03-17,latenight,1005600,1
2017-03-19,latenight,1005600,1
2017-03-19,midday,1005600,1
2017-03-29,midday,1005600,1
2017-03-30,midday,1005600,1
2017-03-31,evening,1005600,1
2017-04-01,morning,1005600,1
2017-04-10,midday,1005600,1
2017-04-23,midday,1005600,1
2017-05-03,morning,1005600,1
2017-05-05,evening,1005600,1
2017-05-10,midday,1005600,1
2017-05-17,evening,1005600,1
2017-05-19,midday,1005600,1
2017-06-09,evening,1005600,1
2017-06-11,evening,1005600,1
2017-06-14,latenight,1005600,1
2017-06-26,evening,1005600,1
2017-06-27,evening,1005600,2
2017-07-06,latenight,1005600,1
2017-07-08,evening,1005600,1
2017-07-09,midday,1005600,1
2017-07-11,midday,1005600,1
2017-07-14,latenight,1005600,1
2017-07-15,latenight,1005600,1
2017-07-15,morning,1005600,2
2017-07-19,morning,1005600,1
2017-07-21,midday,1005600,1
2017-07-23,morning,1005600,1
2017-07-26,midday,1005600,1
2017-07-28,midday,1005600,1
2017-07-31,evening,1005600,1
2017-08-01,midday,1005600,1
2017-08-08,midday,1005600,1
2017-08-18,midday,1005600,1
2017-08-22,evening,1005600,1
2017-08-24,morning,1005600,1
2017-08-31,evening,1005600,1
2017-09-05,evening,1005600,1
2017-09-13,latenight,1005600,1
2017-09-14,evening,1005600,1
2017-09-14,morning,1005600,1
2017-09-21,midday,1005600,1
2017-09-29,midday,1005600,1
2017-10-02,evening,1005600,1
2017-10-06,midday,1005600,1
2017-10-10,latenight,1005600,1
2017-10-13,evening,1005600,1
2017-10-15,midday,1005600,1
2017-10-17,midday,1005600,1
2017-10-23,latenight,1005600,1
2017-10-27,morning,1005600,1
2017-10-30,evening,1005600,1
2017-11-03,midday,1005600,1
2017-11-05,evening,1005600,1
2017-11-10,midday,1005600,1
2017-11-20,morning,1005600,1
2017-11-23,evening,1005600,1
2017-11-27,midday,1005600,1
2017-12-01,midday,1005600,1
2017-12-02,latenight,1005600,1
2017-12-06,evening,1005600,1
2017-12-10,midday,1005600,1
2017-12-13,latenight,1005600,1
2017-12-20,morning,1005600,1
2017-12-29,latenight,1005600,1
2017-12-30,latenight,1005600,1
2017-01-04,evening,1005700,1
2017-01-09,morning,1005700,1
2017-01-14,evening,1005700,1
2017-01-25,evening,1005700,1
2017-01-27,latenight,1005700,1
2017-01-30,morning,1005700,1
2017-02-03,evening,1005700,1
2017-02-05,morning,1005700,1
2017-02-08,latenight,1005700,1
2017-02-17,midday,1005700,1
2017-02-21,morning,1005700,1
2017-02-24,latenight,1005700,1
2017-02-26,midday,1005700,1
2017-02-28,morning,1005700,1
2017-03-03,latenight,1005700,1
2017-03-03,midday,1005700,1
2017-03-13,evening,1005700,1
2017-03-18,evening,1005700,1
2017-03-20,latenight,1005700,1
2017-03-25,evening,1005700,1
2017-03-28,midday,1005700,1
2017-03-28,morning,1005700,1
2017-04-06,evening,1005700,1
2017-04-08,evening,1005700,1
2017-04-21,evening,1005700,1
2017-04-28,evening,1005700,1
2017-05-11,midday,1005700,1
2017-05-15,midday,1005700,1
2017-05-25,morning,1005700,1
